variety;date;bloc;plant;num_leaf_bottom;num_leaf_top;green;septo_green;necro;ratio_septo_necro;other;observations ;data_set
tremis;04/11/2012;1;1;7;6;0;;100;;;;tagged
tremis;04/11/2012;1;2;7;6;0;;100;;;;tagged
tremis;04/11/2012;1;3;7;6;0;;100;;;;tagged
tremis;04/11/2012;1;4;7;7;0;;100;;;;tagged
tremis;04/11/2012;1;5;7;7;0;;100;;;;tagged
tremis;04/11/2012;1;6;7;7;0;;100;;;;tagged
tremis;04/11/2012;1;7;7;7;0;;100;;;;tagged
tremis;04/11/2012;1;8;7;6;0;;100;;;;tagged
tremis;04/11/2012;1;9;7;7;0;;100;;;;tagged
tremis;04/11/2012;1;10;7;7;0;;100;;;;tagged
tremis;04/11/2012;2;11;7;7;0;;100;;;;tagged
tremis;04/11/2012;2;12;7;6;0;;100;;;;tagged
tremis;04/11/2012;2;13;7;6;0;;100;;;;tagged
tremis;04/11/2012;2;14;7;6;0;;100;;;;tagged
tremis;04/11/2012;2;15;7;6;0;;100;;;;tagged
tremis;04/11/2012;2;16;7;6;0;;100;;;;tagged
tremis;04/11/2012;2;17;7;7;0;;100;;;;tagged
tremis;04/11/2012;2;18;7;7;0;;100;;;;tagged
tremis;04/11/2012;2;19;7;7;0;;100;;;;tagged
tremis;04/11/2012;2;20;7;6;0;;100;;;;tagged
tremis;04/11/2012;3;21;7;7;0;;100;;;;tagged
tremis;04/11/2012;3;22;7;7;0;;100;;;;tagged
tremis;04/11/2012;3;23;7;6;0;;100;;;;tagged
tremis;04/11/2012;3;24;7;7;0;;100;;;;tagged
tremis;04/11/2012;3;25;7;7;0;;100;;;;tagged
tremis;04/11/2012;3;26;7;7;0;;100;;;;tagged
tremis;04/11/2012;3;27;7;7;0;;100;;;;tagged
tremis;04/11/2012;3;28;7;7;0;;100;;;;tagged
tremis;04/11/2012;3;29;7;7;0;;100;;;;tagged
tremis;04/11/2012;3;30;7;7;0;;100;;;;tagged
tremis;04/11/2012;1;1;8;5;95;;5;;;;tagged
tremis;04/11/2012;1;2;8;5;95;;5;;;;tagged
tremis;04/11/2012;1;3;8;5;90;;10;;;;tagged
tremis;04/11/2012;1;4;8;6;90;;10;;;;tagged
tremis;04/11/2012;1;5;8;6;95;;5;;;;tagged
tremis;04/11/2012;1;6;8;6;80;;20;;;;tagged
tremis;04/11/2012;1;7;8;6;95;;5;;;;tagged
tremis;04/11/2012;1;8;8;5;95;;5;;;;tagged
tremis;04/11/2012;1;9;8;6;90;;10;;;;tagged
tremis;04/11/2012;1;10;8;6;80;;20;;;;tagged
tremis;04/11/2012;2;11;8;6;75;;25;;;;tagged
tremis;04/11/2012;2;12;8;5;95;;5;;;;tagged
tremis;04/11/2012;2;13;8;5;95;;5;;;;tagged
tremis;04/11/2012;2;14;8;5;70;;30;;;;tagged
tremis;04/11/2012;2;15;8;5;80;;20;;;;tagged
tremis;04/11/2012;2;16;8;5;75;;25;;;;tagged
tremis;04/11/2012;2;17;8;6;5;;95;;;;tagged
tremis;04/11/2012;2;18;8;6;70;;30;;;;tagged
tremis;04/11/2012;2;19;8;6;80;;20;;;;tagged
tremis;04/11/2012;2;20;8;5;60;;40;;;;tagged
tremis;04/11/2012;3;21;8;6;80;;20;;;;tagged
tremis;04/11/2012;3;22;8;6;95;;5;;;;tagged
tremis;04/11/2012;3;23;8;5;80;;20;;;;tagged
tremis;04/11/2012;3;24;8;6;85;;15;;;;tagged
tremis;04/11/2012;3;25;8;6;95;;5;;;;tagged
tremis;04/11/2012;3;26;8;6;100;;0;;;;tagged
tremis;04/11/2012;3;27;8;6;95;;5;;;;tagged
tremis;04/11/2012;3;28;8;6;90;;10;;;;tagged
tremis;04/11/2012;3;29;8;6;95;;5;;;;tagged
tremis;04/11/2012;3;30;8;6;90;;10;;;;tagged
tremis;04/11/2012;1;1;9;4;100;;0;;;;tagged
tremis;04/11/2012;1;2;9;4;100;;0;;;;tagged
tremis;04/11/2012;1;3;9;4;100;;0;;;;tagged
tremis;04/11/2012;1;4;9;5;100;;0;;;;tagged
tremis;04/11/2012;1;5;9;5;100;;0;;;;tagged
tremis;04/11/2012;1;6;9;5;95;;5;;;;tagged
tremis;04/11/2012;1;7;9;5;100;;0;;;;tagged
tremis;04/11/2012;1;8;9;4;100;;0;;;;tagged
tremis;04/11/2012;1;9;9;5;85;;15;;;;tagged
tremis;04/11/2012;1;10;9;5;95;;5;;;;tagged
tremis;04/11/2012;2;11;9;5;95;;5;;;;tagged
tremis;04/11/2012;2;12;9;4;100;;0;;;;tagged
tremis;04/11/2012;2;13;9;4;100;;0;;;;tagged
tremis;04/11/2012;2;14;9;4;100;;0;;;;tagged
tremis;04/11/2012;2;15;9;4;100;;0;;;;tagged
tremis;04/11/2012;2;16;9;4;100;;0;;;;tagged
tremis;04/11/2012;2;17;9;5;100;;0;;;;tagged
tremis;04/11/2012;2;18;9;5;100;;0;;;;tagged
tremis;04/11/2012;2;19;9;5;100;;0;;;;tagged
tremis;04/11/2012;2;20;9;4;95;;5;;;;tagged
tremis;04/11/2012;3;21;9;5;100;;0;;;;tagged
tremis;04/11/2012;3;22;9;5;100;;0;;;;tagged
tremis;04/11/2012;3;23;9;4;100;;0;;;;tagged
tremis;04/11/2012;3;24;9;5;100;;0;;;;tagged
tremis;04/11/2012;3;25;9;5;100;;0;;;;tagged
tremis;04/11/2012;3;26;9;5;100;;0;;;;tagged
tremis;04/11/2012;3;27;9;5;100;;0;;;;tagged
tremis;04/11/2012;3;28;9;5;100;;0;;;;tagged
tremis;04/11/2012;3;29;9;5;100;;0;;;;tagged
tremis;04/11/2012;3;30;9;5;100;;0;;;;tagged
tremis;04/11/2012;1;1;10;3;100;;0;;;;tagged
tremis;04/11/2012;1;2;10;3;100;;0;;;;tagged
tremis;04/11/2012;1;3;10;3;100;;0;;;;tagged
tremis;04/11/2012;1;4;10;4;100;;0;;;;tagged
tremis;04/11/2012;1;5;10;4;100;;0;;;;tagged
tremis;04/11/2012;1;6;10;4;100;;0;;;;tagged
tremis;04/11/2012;1;7;10;4;100;;0;;;;tagged
tremis;04/11/2012;1;8;10;3;100;;0;;;;tagged
tremis;04/11/2012;1;9;10;4;100;;0;;;;tagged
tremis;04/11/2012;1;10;10;4;100;;0;;;;tagged
tremis;04/11/2012;2;11;10;4;100;;0;;;;tagged
tremis;04/11/2012;2;12;10;3;100;;0;;;;tagged
tremis;04/11/2012;2;13;10;3;100;;0;;;;tagged
tremis;04/11/2012;2;14;10;3;100;;0;;;;tagged
tremis;04/11/2012;2;15;10;3;100;;0;;;;tagged
tremis;04/11/2012;2;16;10;3;100;;0;;;;tagged
tremis;04/11/2012;2;17;10;4;100;;0;;;;tagged
tremis;04/11/2012;2;18;10;4;100;;0;;;;tagged
tremis;04/11/2012;2;19;10;4;100;;0;;;;tagged
tremis;04/11/2012;2;20;10;3;100;;0;;;;tagged
tremis;04/11/2012;3;21;10;4;100;;0;;;;tagged
tremis;04/11/2012;3;22;10;4;100;;0;;;;tagged
tremis;04/11/2012;3;23;10;3;100;;0;;;;tagged
tremis;04/11/2012;3;24;10;4;100;;0;;;;tagged
tremis;04/11/2012;3;25;10;4;100;;0;;;;tagged
tremis;04/11/2012;3;26;10;4;100;;0;;;;tagged
tremis;04/11/2012;3;27;10;4;100;;0;;;;tagged
tremis;04/11/2012;3;28;10;4;100;;0;;;;tagged
tremis;04/11/2012;3;29;10;4;100;;0;;;;tagged
tremis;04/11/2012;3;30;10;4;100;;0;;;;tagged
tremis;04/11/2012;1;1;11;2;100;;0;;;;tagged
tremis;04/11/2012;1;2;11;2;100;;0;;;;tagged
tremis;04/11/2012;1;3;11;2;100;;0;;;;tagged
tremis;04/11/2012;1;4;11;3;100;;0;;;;tagged
tremis;04/11/2012;1;5;11;3;100;;0;;;;tagged
tremis;04/11/2012;1;6;11;3;100;;0;;;;tagged
tremis;04/11/2012;1;7;11;3;100;;0;;;;tagged
tremis;04/11/2012;1;8;11;2;100;;0;;;;tagged
tremis;04/11/2012;1;9;11;3;100;;0;;;;tagged
tremis;04/11/2012;1;10;11;3;100;;0;;;;tagged
tremis;04/11/2012;2;11;11;3;100;;0;;;;tagged
tremis;04/11/2012;2;12;11;2;100;;0;;;;tagged
tremis;04/11/2012;2;13;11;2;100;;0;;;;tagged
tremis;04/11/2012;2;14;11;2;100;;0;;;;tagged
tremis;04/11/2012;2;15;11;2;100;;0;;;;tagged
tremis;04/11/2012;2;16;11;2;100;;0;;;;tagged
tremis;04/11/2012;2;17;11;3;100;;0;;;;tagged
tremis;04/11/2012;2;18;11;3;100;;0;;;;tagged
tremis;04/11/2012;2;19;11;3;100;;0;;;;tagged
tremis;04/11/2012;2;20;11;2;100;;0;;;;tagged
tremis;04/11/2012;3;21;11;3;100;;0;;;;tagged
tremis;04/11/2012;3;22;11;3;100;;0;;;;tagged
tremis;04/11/2012;3;23;11;2;100;;0;;;;tagged
tremis;04/11/2012;3;24;11;3;100;;0;;;;tagged
tremis;04/11/2012;3;25;11;3;100;;0;;;;tagged
tremis;04/11/2012;3;26;11;3;100;;0;;;;tagged
tremis;04/11/2012;3;27;11;3;100;;0;;;;tagged
tremis;04/11/2012;3;28;11;3;100;;0;;;;tagged
tremis;04/11/2012;3;29;11;3;100;;0;;;;tagged
tremis;04/11/2012;3;30;11;3;100;;0;;;;tagged
tremis;04/11/2012;1;6;12;2;100;;0;;;;tagged
tremis;04/11/2012;1;7;12;2;100;;0;;;;tagged
tremis;04/11/2012;2;11;12;2;100;;0;;;;tagged
tremis;04/11/2012;2;15;12;1;100;;0;;;;tagged
tremis;04/11/2012;2;17;12;2;100;;0;;;;tagged
tremis;04/11/2012;2;18;12;2;100;;0;;;;tagged
tremis;04/11/2012;3;21;12;2;100;;0;;;;tagged
tremis;04/11/2012;3;22;12;2;100;;0;;;;tagged
tremis;04/11/2012;3;24;12;2;100;;0;;;;tagged
tremis;04/11/2012;3;28;12;2;100;;0;;;;tagged
tremis;04/11/2012;3;30;12;2;100;;0;;;;tagged
tremis;05/09/2012;1;1;1;12;0;;100;;;;tagged
tremis;05/09/2012;1;2;1;12;0;;100;;;;tagged
tremis;05/09/2012;1;3;1;12;0;;100;;;;tagged
tremis;05/09/2012;1;4;1;13;0;;100;;;;tagged
tremis;05/09/2012;1;5;1;13;0;;100;;;;tagged
tremis;05/09/2012;1;6;1;13;0;;100;;;;tagged
tremis;05/09/2012;1;7;1;13;0;;100;;;;tagged
tremis;05/09/2012;1;8;1;12;0;;100;;;;tagged
tremis;05/09/2012;1;9;1;13;0;;100;;;;tagged
tremis;05/09/2012;1;10;1;13;0;;100;;;;tagged
tremis;05/09/2012;2;11;1;13;0;;100;;;;tagged
tremis;05/09/2012;2;12;1;12;0;;100;;;;tagged
tremis;05/09/2012;2;13;1;12;0;;100;;;;tagged
tremis;05/09/2012;2;14;1;12;0;;100;;;;tagged
tremis;05/09/2012;2;15;1;12;0;;100;;;;tagged
tremis;05/09/2012;2;16;1;12;0;;100;;;;tagged
tremis;05/09/2012;2;17;1;13;0;;100;;;;tagged
tremis;05/09/2012;2;18;1;13;0;;100;;;;tagged
tremis;05/09/2012;2;19;1;13;0;;100;;;;tagged
tremis;05/09/2012;2;20;1;12;0;;100;;;;tagged
tremis;05/09/2012;3;21;1;13;0;;100;;;;tagged
tremis;05/09/2012;3;22;1;13;0;;100;;;;tagged
tremis;05/09/2012;3;23;1;12;0;;100;;;;tagged
tremis;05/09/2012;3;24;1;13;0;;100;;;;tagged
tremis;05/09/2012;3;25;1;13;0;;100;;;;tagged
tremis;05/09/2012;3;26;1;13;0;;100;;;;tagged
tremis;05/09/2012;3;27;1;13;0;;100;;;;tagged
tremis;05/09/2012;3;28;1;13;0;;100;;;;tagged
tremis;05/09/2012;3;29;1;13;0;;100;;;;tagged
tremis;05/09/2012;3;30;1;13;0;;100;;;;tagged
tremis;05/09/2012;1;1;2;11;0;;100;;;;tagged
tremis;05/09/2012;1;2;2;11;0;;100;;;;tagged
tremis;05/09/2012;1;3;2;11;0;;100;;;;tagged
tremis;05/09/2012;1;4;2;12;0;;100;;;;tagged
tremis;05/09/2012;1;5;2;12;0;;100;;;;tagged
tremis;05/09/2012;1;6;2;12;0;;100;;;;tagged
tremis;05/09/2012;1;7;2;12;0;;100;;;;tagged
tremis;05/09/2012;1;8;2;11;0;;100;;;;tagged
tremis;05/09/2012;1;9;2;12;0;;100;;;;tagged
tremis;05/09/2012;1;10;2;12;0;;100;;;;tagged
tremis;05/09/2012;2;11;2;12;0;;100;;;;tagged
tremis;05/09/2012;2;12;2;11;0;;100;;;;tagged
tremis;05/09/2012;2;13;2;11;0;;100;;;;tagged
tremis;05/09/2012;2;14;2;11;0;;100;;;;tagged
tremis;05/09/2012;2;15;2;11;0;;100;;;;tagged
tremis;05/09/2012;2;16;2;11;0;;100;;;;tagged
tremis;05/09/2012;2;17;2;12;0;;100;;;;tagged
tremis;05/09/2012;2;18;2;12;0;;100;;;;tagged
tremis;05/09/2012;2;19;2;12;0;;100;;;;tagged
tremis;05/09/2012;2;20;2;11;0;;100;;;;tagged
tremis;05/09/2012;3;21;2;12;0;;100;;;;tagged
tremis;05/09/2012;3;22;2;12;0;;100;;;;tagged
tremis;05/09/2012;3;23;2;11;0;;100;;;;tagged
tremis;05/09/2012;3;24;2;12;0;;100;;;;tagged
tremis;05/09/2012;3;25;2;12;0;;100;;;;tagged
tremis;05/09/2012;3;26;2;12;0;;100;;;;tagged
tremis;05/09/2012;3;27;2;12;0;;100;;;;tagged
tremis;05/09/2012;3;28;2;12;0;;100;;;;tagged
tremis;05/09/2012;3;29;2;12;0;;100;;;;tagged
tremis;05/09/2012;3;30;2;12;0;;100;;;;tagged
tremis;05/09/2012;1;1;3;10;0;;100;;;;tagged
tremis;05/09/2012;1;2;3;10;0;;100;;;;tagged
tremis;05/09/2012;1;3;3;10;0;;100;;;;tagged
tremis;05/09/2012;1;4;3;11;0;;100;;;;tagged
tremis;05/09/2012;1;5;3;11;0;;100;;;;tagged
tremis;05/09/2012;1;6;3;11;0;;100;;;;tagged
tremis;05/09/2012;1;7;3;11;0;;100;;;;tagged
tremis;05/09/2012;1;8;3;10;0;;100;;;;tagged
tremis;05/09/2012;1;9;3;11;0;;100;;;;tagged
tremis;05/09/2012;1;10;3;11;0;;100;;;;tagged
tremis;05/09/2012;2;11;3;11;0;;100;;;;tagged
tremis;05/09/2012;2;12;3;10;0;;100;;;;tagged
tremis;05/09/2012;2;13;3;10;0;;100;;;;tagged
tremis;05/09/2012;2;14;3;10;0;;100;;;;tagged
tremis;05/09/2012;2;15;3;10;0;;100;;;;tagged
tremis;05/09/2012;2;16;3;10;0;;100;;;;tagged
tremis;05/09/2012;2;17;3;11;0;;100;;;;tagged
tremis;05/09/2012;2;18;3;11;0;;100;;;;tagged
tremis;05/09/2012;2;19;3;11;0;;100;;;;tagged
tremis;05/09/2012;2;20;3;10;0;;100;;;;tagged
tremis;05/09/2012;3;21;3;11;0;;100;;;;tagged
tremis;05/09/2012;3;22;3;11;0;;100;;;;tagged
tremis;05/09/2012;3;23;3;10;0;;100;;;;tagged
tremis;05/09/2012;3;24;3;11;0;;100;;;;tagged
tremis;05/09/2012;3;25;3;11;0;;100;;;;tagged
tremis;05/09/2012;3;26;3;11;0;;100;;;;tagged
tremis;05/09/2012;3;27;3;11;0;;100;;;;tagged
tremis;05/09/2012;3;28;3;11;0;;100;;;;tagged
tremis;05/09/2012;3;29;3;11;0;;100;;;;tagged
tremis;05/09/2012;3;30;3;11;0;;100;;;;tagged
tremis;05/09/2012;1;1;4;9;0;;100;;;;tagged
tremis;05/09/2012;1;2;4;9;0;;100;;;;tagged
tremis;05/09/2012;1;3;4;9;0;;100;;;;tagged
tremis;05/09/2012;1;4;4;10;0;;100;;;;tagged
tremis;05/09/2012;1;5;4;10;0;;100;;;;tagged
tremis;05/09/2012;1;6;4;10;0;;100;;;;tagged
tremis;05/09/2012;1;7;4;10;0;;100;;;;tagged
tremis;05/09/2012;1;8;4;9;0;;100;;;;tagged
tremis;05/09/2012;1;9;4;10;0;;100;;;;tagged
tremis;05/09/2012;1;10;4;10;0;;100;;;;tagged
tremis;05/09/2012;2;11;4;10;0;;100;;;;tagged
tremis;05/09/2012;2;12;4;9;0;;100;;;;tagged
tremis;05/09/2012;2;13;4;9;0;;100;;;;tagged
tremis;05/09/2012;2;14;4;9;0;;100;;;;tagged
tremis;05/09/2012;2;15;4;9;0;;100;;;;tagged
tremis;05/09/2012;2;16;4;9;0;;100;;;;tagged
tremis;05/09/2012;2;17;4;10;0;;100;;;;tagged
tremis;05/09/2012;2;18;4;10;0;;100;;;;tagged
tremis;05/09/2012;2;19;4;10;0;;100;;;;tagged
tremis;05/09/2012;2;20;4;9;0;;100;;;;tagged
tremis;05/09/2012;3;21;4;10;0;;100;;;;tagged
tremis;05/09/2012;3;22;4;10;0;;100;;;;tagged
tremis;05/09/2012;3;23;4;9;0;;100;;;;tagged
tremis;05/09/2012;3;24;4;10;0;;100;;;;tagged
tremis;05/09/2012;3;25;4;10;0;;100;;;;tagged
tremis;05/09/2012;3;26;4;10;0;;100;;;;tagged
tremis;05/09/2012;3;27;4;10;0;;100;;;;tagged
tremis;05/09/2012;3;28;4;10;0;;100;;;;tagged
tremis;05/09/2012;3;29;4;10;0;;100;;;;tagged
tremis;05/09/2012;3;30;4;10;0;;100;;;;tagged
tremis;05/09/2012;1;1;5;8;0;;100;;;;tagged
tremis;05/09/2012;1;2;5;8;0;;100;;;;tagged
tremis;05/09/2012;1;3;5;8;0;;100;;;;tagged
tremis;05/09/2012;1;4;5;9;0;;100;;;;tagged
tremis;05/09/2012;1;5;5;9;0;;100;;;;tagged
tremis;05/09/2012;1;6;5;9;0;;100;;;;tagged
tremis;05/09/2012;1;7;5;9;0;;100;;;;tagged
tremis;05/09/2012;1;8;5;8;0;;100;;;;tagged
tremis;05/09/2012;1;9;5;9;0;;100;;;;tagged
tremis;05/09/2012;1;10;5;9;0;;100;;;;tagged
tremis;05/09/2012;2;11;5;9;0;;100;;;;tagged
tremis;05/09/2012;2;12;5;8;0;;100;;;;tagged
tremis;05/09/2012;2;13;5;8;0;;100;;;;tagged
tremis;05/09/2012;2;14;5;8;0;;100;;;;tagged
tremis;05/09/2012;2;15;5;8;0;;100;;;;tagged
tremis;05/09/2012;2;16;5;8;0;;100;;;;tagged
tremis;05/09/2012;2;17;5;9;0;;100;;;;tagged
tremis;05/09/2012;2;18;5;9;0;;100;;;;tagged
tremis;05/09/2012;2;19;5;9;0;;100;;;;tagged
tremis;05/09/2012;2;20;5;8;0;;100;;;;tagged
tremis;05/09/2012;3;21;5;9;0;;100;;;;tagged
tremis;05/09/2012;3;22;5;9;0;;100;;;;tagged
tremis;05/09/2012;3;23;5;8;0;;100;;;;tagged
tremis;05/09/2012;3;24;5;9;0;;100;;;;tagged
tremis;05/09/2012;3;25;5;9;0;;100;;;;tagged
tremis;05/09/2012;3;26;5;9;0;;100;;;;tagged
tremis;05/09/2012;3;27;5;9;0;;100;;;;tagged
tremis;05/09/2012;3;28;5;9;0;;100;;;;tagged
tremis;05/09/2012;3;29;5;9;0;;100;;;;tagged
tremis;05/09/2012;3;30;5;9;0;;100;;;;tagged
tremis;05/09/2012;1;1;6;7;0;;100;;;;tagged
tremis;05/09/2012;1;2;6;7;0;;100;;;;tagged
tremis;05/09/2012;1;3;6;7;0;;100;;;;tagged
tremis;05/09/2012;1;4;6;8;0;;100;;;;tagged
tremis;05/09/2012;1;5;6;8;0;;100;;;;tagged
tremis;05/09/2012;1;6;6;8;0;;100;;;;tagged
tremis;05/09/2012;1;7;6;8;0;;100;;;;tagged
tremis;05/09/2012;1;8;6;7;0;;100;;;;tagged
tremis;05/09/2012;1;9;6;8;0;;100;;;;tagged
tremis;05/09/2012;1;10;6;8;0;;100;;;;tagged
tremis;05/09/2012;2;11;6;8;0;;100;;;;tagged
tremis;05/09/2012;2;12;6;7;0;;100;;;;tagged
tremis;05/09/2012;2;13;6;7;0;;100;;;;tagged
tremis;05/09/2012;2;14;6;7;0;;100;;;;tagged
tremis;05/09/2012;2;15;6;7;0;;100;;;;tagged
tremis;05/09/2012;2;16;6;7;0;;100;;;;tagged
tremis;05/09/2012;2;17;6;8;0;;100;;;;tagged
tremis;05/09/2012;2;18;6;8;0;;100;;;;tagged
tremis;05/09/2012;2;19;6;8;0;;100;;;;tagged
tremis;05/09/2012;2;20;6;7;0;;100;;;;tagged
tremis;05/09/2012;3;21;6;8;0;;100;;;;tagged
tremis;05/09/2012;3;22;6;8;0;;100;;;;tagged
tremis;05/09/2012;3;23;6;7;0;;100;;;;tagged
tremis;05/09/2012;3;24;6;8;0;;100;;;;tagged
tremis;05/09/2012;3;25;6;8;0;;100;;;;tagged
tremis;05/09/2012;3;26;6;8;0;;100;;;;tagged
tremis;05/09/2012;3;27;6;8;0;;100;;;;tagged
tremis;05/09/2012;3;28;6;8;0;;100;;;;tagged
tremis;05/09/2012;3;29;6;8;0;;100;;;;tagged
tremis;05/09/2012;3;30;6;8;0;;100;;;;tagged
tremis;05/09/2012;1;1;7;6;0;;100;;;;tagged
tremis;05/09/2012;1;2;7;6;0;;100;;;;tagged
tremis;05/09/2012;1;3;7;6;0;;100;;;;tagged
tremis;05/09/2012;1;4;7;7;0;;100;;;;tagged
tremis;05/09/2012;1;5;7;7;0;;100;;;;tagged
tremis;05/09/2012;1;6;7;7;0;;100;;;;tagged
tremis;05/09/2012;1;7;7;7;0;;100;;;;tagged
tremis;05/09/2012;1;8;7;6;0;;100;;;;tagged
tremis;05/09/2012;1;9;7;7;0;;100;;;;tagged
tremis;05/09/2012;1;10;7;7;0;;100;;;;tagged
tremis;05/09/2012;2;11;7;7;0;;100;;;;tagged
tremis;05/09/2012;2;12;7;6;0;;100;;;;tagged
tremis;05/09/2012;2;13;7;6;0;;100;;;;tagged
tremis;05/09/2012;2;14;7;6;0;;100;;;;tagged
tremis;05/09/2012;2;15;7;6;0;;100;;;;tagged
tremis;05/09/2012;2;16;7;6;0;;100;;;;tagged
tremis;05/09/2012;2;17;7;7;0;;100;;;;tagged
tremis;05/09/2012;2;18;7;7;0;;100;;;;tagged
tremis;05/09/2012;2;19;7;7;0;;100;;;;tagged
tremis;05/09/2012;2;20;7;6;0;;100;;;;tagged
tremis;05/09/2012;3;21;7;7;0;;100;;;;tagged
tremis;05/09/2012;3;22;7;7;0;;100;;;;tagged
tremis;05/09/2012;3;23;7;6;0;;100;;;;tagged
tremis;05/09/2012;3;24;7;7;0;;100;;;;tagged
tremis;05/09/2012;3;25;7;7;0;;100;;;;tagged
tremis;05/09/2012;3;26;7;7;0;;100;;;;tagged
tremis;05/09/2012;3;27;7;7;0;;100;;;;tagged
tremis;05/09/2012;3;28;7;7;0;;100;;;;tagged
tremis;05/09/2012;3;29;7;7;0;;100;;;;tagged
tremis;05/09/2012;3;30;7;7;0;;100;;;;tagged
tremis;05/09/2012;1;1;8;5;60;;40;;;;tagged
tremis;05/09/2012;1;2;8;5;80;;20;;;;tagged
tremis;05/09/2012;1;3;8;5;50;;50;;;;tagged
tremis;05/09/2012;1;4;8;6;0;;100;;;;tagged
tremis;05/09/2012;1;5;8;6;0;;100;;;;tagged
tremis;05/09/2012;1;6;8;6;0;;100;;;;tagged
tremis;05/09/2012;1;7;8;6;0;;100;;;;tagged
tremis;05/09/2012;1;8;8;5;0;;100;;;;tagged
tremis;05/09/2012;1;9;8;6;30;;70;;;;tagged
tremis;05/09/2012;1;10;8;6;0;;100;;;;tagged
tremis;05/09/2012;2;11;8;6;0;;100;;;;tagged
tremis;05/09/2012;2;12;8;5;70;;30;;;;tagged
tremis;05/09/2012;2;13;8;5;5;;95;;;;tagged
tremis;05/09/2012;2;14;8;5;0;;100;;;;tagged
tremis;05/09/2012;2;15;8;5;0;;100;;;;tagged
tremis;05/09/2012;2;16;8;5;0;;100;;;;tagged
tremis;05/09/2012;2;17;8;6;0;;100;;;;tagged
tremis;05/09/2012;2;18;8;6;0;;100;;;;tagged
tremis;05/09/2012;2;19;8;6;0;;100;;;;tagged
tremis;05/09/2012;2;20;8;5;0;;100;;;;tagged
tremis;05/09/2012;3;21;8;6;0;;100;;;;tagged
tremis;05/09/2012;3;22;8;6;45;;55;;;;tagged
tremis;05/09/2012;3;23;8;5;0;;100;;;;tagged
tremis;05/09/2012;3;24;8;6;0;;100;;;;tagged
tremis;05/09/2012;3;25;8;6;15;;85;;;;tagged
tremis;05/09/2012;3;26;8;6;0;;100;;;;tagged
tremis;05/09/2012;3;27;8;6;20;;80;;;;tagged
tremis;05/09/2012;3;28;8;6;25;;75;;;;tagged
tremis;05/09/2012;3;29;8;6;80;;20;;;;tagged
tremis;05/09/2012;3;30;8;6;0;;100;;;;tagged
tremis;05/09/2012;1;1;9;4;90;;10;;;;tagged
tremis;05/09/2012;1;2;9;4;95;;5;;;;tagged
tremis;05/09/2012;1;3;9;4;85;;15;;;;tagged
tremis;05/09/2012;1;4;9;5;90;;10;;;;tagged
tremis;05/09/2012;1;5;9;5;65;;35;;;;tagged
tremis;05/09/2012;1;6;9;5;45;;55;;;;tagged
tremis;05/09/2012;1;7;9;5;90;;10;;;;tagged
tremis;05/09/2012;1;8;9;4;90;;10;;;;tagged
tremis;05/09/2012;1;9;9;5;90;;10;;;;tagged
tremis;05/09/2012;1;10;9;5;65;;35;;;;tagged
tremis;05/09/2012;2;11;9;5;80;;20;;;;tagged
tremis;05/09/2012;2;12;9;4;85;;15;;;;tagged
tremis;05/09/2012;2;13;9;4;85;;15;;;;tagged
tremis;05/09/2012;2;14;9;4;80;;20;;;;tagged
tremis;05/09/2012;2;15;9;4;85;;15;;;;tagged
tremis;05/09/2012;2;16;9;4;65;;35;;;;tagged
tremis;05/09/2012;2;17;9;5;85;;15;;;;tagged
tremis;05/09/2012;2;18;9;5;80;;20;;;;tagged
tremis;05/09/2012;2;19;9;5;95;;5;;;;tagged
tremis;05/09/2012;2;20;9;4;85;;15;;;;tagged
tremis;05/09/2012;3;21;9;5;85;;15;;;;tagged
tremis;05/09/2012;3;22;9;5;95;;5;;;;tagged
tremis;05/09/2012;3;23;9;4;85;;15;;;;tagged
tremis;05/09/2012;3;24;9;5;70;;30;;;;tagged
tremis;05/09/2012;3;25;9;5;95;;5;;;;tagged
tremis;05/09/2012;3;26;9;5;60;;40;;;;tagged
tremis;05/09/2012;3;27;9;5;90;;10;;;;tagged
tremis;05/09/2012;3;28;9;5;90;;10;;;;tagged
tremis;05/09/2012;3;29;9;5;90;;10;;;;tagged
tremis;05/09/2012;3;30;9;5;90;;10;;;;tagged
tremis;05/09/2012;1;1;10;3;90;;10;;;;tagged
tremis;05/09/2012;1;2;10;3;95;;5;;;;tagged
tremis;05/09/2012;1;3;10;3;85;;15;;;;tagged
tremis;05/09/2012;1;4;10;4;95;;5;;;;tagged
tremis;05/09/2012;1;5;10;4;95;;5;;;;tagged
tremis;05/09/2012;1;6;10;4;85;;15;;;;tagged
tremis;05/09/2012;1;7;10;4;90;;10;;;;tagged
tremis;05/09/2012;1;8;10;3;95;;5;;;;tagged
tremis;05/09/2012;1;9;10;4;98;;2;;;;tagged
tremis;05/09/2012;1;10;10;4;85;;15;;;;tagged
tremis;05/09/2012;2;11;10;4;90;;10;;;;tagged
tremis;05/09/2012;2;12;10;3;85;;15;;;;tagged
tremis;05/09/2012;2;13;10;3;95;;5;;;;tagged
tremis;05/09/2012;2;14;10;3;85;;15;;;;tagged
tremis;05/09/2012;2;15;10;3;90;;10;;;;tagged
tremis;05/09/2012;2;16;10;3;80;;20;;;;tagged
tremis;05/09/2012;2;17;10;4;90;;10;;;;tagged
tremis;05/09/2012;2;18;10;4;95;;5;;;;tagged
